s t k edges
23 2 1 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2
23 2 2 23-24,24-25,25-6,6-7,7-0,0-3,3-2
8 29 0 8-9,9-16,16-5,5-4,4-29
8 29 1 8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29
8 29 2 8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29
9 24 0 9-16,16-5,5-4,4-29,29-25,25-24
9 24 1 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24
9 24 2 9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24
14 23 0 14-15,15-4,4-29,29-25,25-24,24-23
14 23 1 14-19,19-13,13-2,2-3,3-0,0-1,1-23
14 23 2 14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23
12 3 0 12-17,17-18,18-20,20-13,13-2,2-3
12 3 1 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3
12 3 2 12-11,11-10,10-19,19-13,13-2,2-3
25 29 0 25-29
25 29 1 25-26,26-27,27-28,28-29
25 29 2 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29
15 22 0 15-14,14-19,19-13,13-2,2-22
15 22 1 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
15 22 2 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22
13 2 0 13-2
13 2 1 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
13 2 2 13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2
11 30 0 11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30
11 30 1 11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30
11 30 2 11-10,10-19,19-13,13-2,2-22,22-21,21-30
0 25 0 0-7,7-6,6-25
0 25 1 0-1,1-23,23-24,24-25
0 25 2 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25
24 6 0 24-25,25-6
24 6 1 24-23,23-1,1-0,0-7,7-6
24 6 2 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6
12 25 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25
12 25 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25
12 25 2 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
27 19 0 27-28,28-29,29-4,4-15,15-14,14-19
27 19 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19
27 19 2 27-26,26-25,25-29,29-4,4-15,15-14,14-19
1 4 0 1-23,23-24,24-25,25-29,29-4
1 4 1 1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4
1 4 2 1-0,0-7,7-6,6-25,25-29,29-4
25 7 0 25-6,6-7
25 7 1 25-24,24-23,23-1,1-0,0-7
25 7 2 25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7
13 28 0 13-19,19-14,14-15,15-4,4-29,29-28
13 28 1 13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
13 28 2 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28
28 20 0 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20
28 20 1 28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
28 20 2 28-29,29-4,4-15,15-14,14-19,19-13,13-20
2 3 0 2-3
2 3 1 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3
2 3 2 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3
26 4 0 26-27,27-28,28-29,29-4
26 4 1 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4
26 4 2 26-25,25-29,29-4
29 25 0 29-25
29 25 1 29-28,28-27,27-26,26-25
29 25 2 29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
3 26 0 3-0,0-7,7-6,6-25,25-26
3 26 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
3 26 2 3-0,0-1,1-23,23-24,24-25,25-26
27 9 0 27-28,28-29,29-4,4-5,5-16,16-9
27 9 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
27 9 2 27-26,26-25,25-29,29-4,4-5,5-16,16-9
6 5 0 6-25,25-29,29-4,4-5
6 5 1 6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
6 5 2 6-25,25-26,26-27,27-28,28-29,29-4,4-5
30 6 0 30-21,21-22,22-2,2-3,3-0,0-7,7-6
30 6 1 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6
30 6 2 30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6
4 29 0 4-29
4 29 1 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29
4 29 2 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29
7 0 0 7-0
7 0 1 7-6,6-25,25-24,24-23,23-1,1-0
7 0 2 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0
5 16 0 5-16
5 16 1 5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
5 16 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
20 24 0 20-13,13-2,2-3,3-0,0-1,1-23,23-24
20 24 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24
20 24 2 20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
16 8 0 16-9,9-8
16 8 1 16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8
16 8 2 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
21 29 0 21-30,30-8,8-9,9-16,16-5,5-4,4-29
21 29 1 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29
21 29 2 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29
19 5 0 19-14,14-15,15-4,4-5
19 5 1 19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
19 5 2 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5
17 21 0 17-18,18-20,20-13,13-2,2-22,22-21
17 21 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
17 21 2 17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21
7 30 0 7-0,0-3,3-2,2-22,22-21,21-30
7 30 1 7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
7 30 2 7-6,6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30
22 18 0 22-2,2-13,13-20,20-18
22 18 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
22 18 2 22-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18
20 6 0 20-13,13-2,2-3,3-0,0-7,7-6
20 6 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6
20 6 2 20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6
23 27 0 23-24,24-25,25-26,26-27
23 27 1 23-1,1-0,0-7,7-6,6-25,25-29,29-28,28-27
23 27 2 23-24,24-25,25-29,29-28,28-27
21 7 0 21-22,22-2,2-3,3-0,0-7
21 7 1 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7
21 7 2 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6,6-7
8 4 0 8-9,9-16,16-5,5-4
8 4 1 8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4
8 4 2 8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4
9 1 0 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1
9 1 1 9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1
9 1 2 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-1
14 30 0 14-19,19-13,13-2,2-22,22-21,21-30
14 30 1 14-15,15-4,4-5,5-16,16-9,9-8,8-30
14 30 2 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30
10 6 0 10-19,19-14,14-15,15-4,4-29,29-25,25-6
10 6 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6
10 6 2 10-19,19-13,13-2,2-3,3-0,0-7,7-6
11 23 0 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
11 23 1 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23
11 23 2 11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23
0 16 0 0-7,7-6,6-25,25-29,29-4,4-5,5-16
0 16 1 0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
0 16 2 0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16
24 13 0 24-23,23-1,1-0,0-3,3-2,2-13
24 13 1 24-25,25-29,29-4,4-15,15-14,14-19,19-13
24 13 2 24-25,25-6,6-7,7-0,0-3,3-2,2-13
14 0 0 14-19,19-13,13-2,2-3,3-0
14 0 1 14-15,15-4,4-29,29-25,25-6,6-7,7-0
14 0 2 14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0
12 16 0 12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16
12 16 1 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
12 16 2 12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16
1 29 0 1-23,23-24,24-25,25-29
1 29 1 1-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29
1 29 2 1-0,0-7,7-6,6-25,25-29
25 8 0 25-29,29-4,4-5,5-16,16-9,9-8
25 8 1 25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
25 8 2 25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8
15 5 0 15-4,4-5
15 5 1 15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
15 5 2 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5
13 21 0 13-2,2-22,22-21
13 21 1 13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
13 21 2 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
28 19 0 28-29,29-4,4-15,15-14,14-19
28 19 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19
28 19 2 28-27,27-26,26-25,25-29,29-4,4-15,15-14,14-19
2 26 0 2-3,3-0,0-7,7-6,6-25,25-26
2 26 1 2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
2 26 2 2-3,3-0,0-1,1-23,23-24,24-25,25-26
26 15 0 26-27,27-28,28-29,29-4,4-15
26 15 1 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15
26 15 2 26-25,25-29,29-4,4-15
29 18 0 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
29 18 1 29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
29 18 2 29-4,4-15,15-14,14-19,19-13,13-20,20-18
27 14 0 27-28,28-29,29-4,4-15,15-14
27 14 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
27 14 2 27-26,26-25,25-29,29-4,4-15,15-14
30 9 0 30-8,8-9
30 9 1 30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9
30 9 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9
28 9 0 28-29,29-4,4-5,5-16,16-9
28 9 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
28 9 2 28-27,27-26,26-25,25-29,29-4,4-5,5-16,16-9
5 25 0 5-4,4-29,29-25
5 25 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25
5 25 2 5-4,4-29,29-28,28-27,27-26,26-25
29 12 0 29-4,4-15,15-14,14-19,19-10,10-11,11-12
29 12 1 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
29 12 2 29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12
16 15 0 16-5,5-4,4-15
16 15 1 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15
16 15 2 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15
6 22 0 6-7,7-0,0-3,3-2,2-22
6 22 1 6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
6 22 2 6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22
30 19 0 30-21,21-22,22-2,2-13,13-19
30 19 1 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19
30 19 2 30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19
19 10 0 19-10
19 10 1 19-13,13-20,20-18,18-17,17-12,12-11,11-10
19 10 2 19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
17 14 0 17-12,12-11,11-10,10-19,19-14
17 14 1 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
17 14 2 17-18,18-20,20-13,13-19,19-14
7 23 0 7-0,0-1,1-23
7 23 1 7-6,6-25,25-24,24-23
7 23 2 7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
22 21 0 22-21
22 21 1 22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
22 21 2 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21
20 13 0 20-13
20 13 1 20-18,18-17,17-12,12-11,11-10,10-19,19-13
20 13 2 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
18 13 0 18-20,20-13
18 13 1 18-17,17-12,12-11,11-10,10-19,19-13
18 13 2 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
23 16 0 23-24,24-25,25-29,29-4,4-5,5-16
23 16 1 23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
23 16 2 23-1,1-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
21 0 0 21-22,22-2,2-3,3-0
21 0 1 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0
21 0 2 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
8 11 0 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11
8 11 1 8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11
8 11 2 8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11
22 15 0 22-2,2-13,13-19,19-14,14-15
22 15 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15
22 15 2 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
9 10 0 9-16,16-5,5-4,4-15,15-14,14-19,19-10
9 10 1 9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
9 10 2 9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10
23 14 0 23-24,24-25,25-29,29-4,4-15,15-14
23 14 1 23-1,1-0,0-3,3-2,2-13,13-19,19-14
23 14 2 23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14
10 1 0 10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1
10 1 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1
10 1 2 10-19,19-13,13-2,2-3,3-0,0-1
8 17 0 8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17
8 17 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
8 17 2 8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17
11 12 0 11-12
11 12 1 11-10,10-19,19-13,13-20,20-18,18-17,17-12
11 12 2 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
0 23 0 0-1,1-23
0 23 1 0-7,7-6,6-25,25-24,24-23
0 23 2 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
24 20 0 24-23,23-1,1-0,0-3,3-2,2-13,13-20
24 20 1 24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
24 20 2 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20
14 11 0 14-19,19-10,10-11
14 11 1 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
14 11 2 14-19,19-13,13-20,20-18,18-17,17-12,12-11
12 15 0 12-11,11-10,10-19,19-14,14-15
12 15 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
12 15 2 12-17,17-18,18-20,20-13,13-19,19-14,14-15
1 22 0 1-0,0-3,3-2,2-22
1 22 1 1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
1 22 2 1-23,23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-22
25 17 0 25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
25 17 1 25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17
25 17 2 25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17
15 2 0 15-14,14-19,19-13,13-2
15 2 1 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
15 2 2 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2
13 14 0 13-19,19-14
13 14 1 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
13 14 2 13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14
2 21 0 2-22,22-21
2 21 1 2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
2 21 2 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21
26 22 0 26-25,25-6,6-7,7-0,0-3,3-2,2-22
26 22 1 26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
26 22 2 26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22
0 13 0 0-3,3-2,2-13
0 13 1 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13
0 13 2 0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13
3 8 0 3-2,2-22,22-21,21-30,30-8
3 8 1 3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8
3 8 2 3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8
27 7 0 27-26,26-25,25-6,6-7
27 7 1 27-28,28-29,29-25,25-24,24-23,23-1,1-0,0-7
27 7 2 27-28,28-29,29-25,25-6,6-7
1 8 0 1-0,0-3,3-2,2-22,22-21,21-30,30-8
1 8 1 1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8
1 8 2 1-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8
4 3 0 4-29,29-25,25-6,6-7,7-0,0-3
4 3 1 4-15,15-14,14-19,19-13,13-2,2-3
4 3 2 4-29,29-25,25-24,24-23,23-1,1-0,0-3
28 0 0 28-29,29-25,25-6,6-7,7-0
28 0 1 28-27,27-26,26-25,25-24,24-23,23-1,1-0
28 0 2 28-27,27-26,26-25,25-6,6-7,7-0
2 15 0 2-13,13-19,19-14,14-15
2 15 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
2 15 2 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15
5 2 0 5-4,4-15,15-14,14-19,19-13,13-2
5 2 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2
5 2 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
29 5 0 29-4,4-5
29 5 1 29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
29 5 2 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5
16 6 0 16-5,5-4,4-29,29-25,25-6
16 6 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6
16 6 2 16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-6
6 9 0 6-25,25-29,29-4,4-5,5-16,16-9
6 9 1 6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
6 9 2 6-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9
30 26 0 30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26
30 26 1 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26
30 26 2 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-26
17 7 0 17-18,18-20,20-13,13-2,2-3,3-0,0-7
17 7 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7
17 7 2 17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7
7 12 0 7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
7 12 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
7 12 2 7-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12
18 4 0 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4
18 4 1 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4
18 4 2 18-20,20-13,13-19,19-14,14-15,15-4
16 28 0 16-5,5-4,4-29,29-28
16 28 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
16 28 2 16-5,5-4,4-29,29-25,25-26,26-27,27-28
21 9 0 21-30,30-8,8-9
21 9 1 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9
21 9 2 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9
17 25 0 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25
17 25 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25
17 25 2 17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25
22 6 0 22-2,2-3,3-0,0-7,7-6
22 6 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6
22 6 2 22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6
18 30 0 18-20,20-13,13-2,2-22,22-21,21-30
18 30 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30
18 30 2 18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30
23 7 0 23-1,1-0,0-7
23 7 1 23-24,24-25,25-6,6-7
23 7 2 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7
10 8 0 10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8
10 8 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8
10 8 2 10-19,19-13,13-2,2-22,22-21,21-30,30-8
8 24 0 8-9,9-16,16-5,5-4,4-29,29-25,25-24
8 24 1 8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24
8 24 2 8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24
11 5 0 11-10,10-19,19-14,14-15,15-4,4-5
11 5 1 11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
11 5 2 11-12,12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5
9 21 0 9-8,8-30,30-21
9 21 1 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21
9 21 2 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
24 27 0 24-25,25-26,26-27
24 27 1 24-23,23-1,1-0,0-7,7-6,6-25,25-29,29-28,28-27
24 27 2 24-25,25-29,29-28,28-27
14 18 0 14-19,19-10,10-11,11-12,12-17,17-18
14 18 1 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
14 18 2 14-19,19-13,13-20,20-18
12 6 0 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6
12 6 1 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6
12 6 2 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7,7-6
10 18 0 10-19,19-13,13-20,20-18
10 18 1 10-11,11-12,12-17,17-18
10 18 2 10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
25 26 0 25-26
25 26 1 25-29,29-28,28-27,27-26
25 26 2 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
15 11 0 15-14,14-19,19-10,10-11
15 11 1 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
15 11 2 15-14,14-19,19-13,13-20,20-18,18-17,17-12,12-11
13 7 0 13-2,2-3,3-0,0-7
13 7 1 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7
13 7 2 13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6,6-7
11 27 0 11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27
11 27 1 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
11 27 2 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27
26 17 0 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17
26 17 1 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
26 17 2 26-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17
0 4 0 0-7,7-6,6-25,25-29,29-4
0 4 1 0-3,3-2,2-13,13-19,19-14,14-15,15-4
0 4 2 0-1,1-23,23-24,24-25,25-29,29-4
24 1 0 24-23,23-1
24 1 1 24-25,25-6,6-7,7-0,0-1
24 1 2 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1
12 28 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28
12 28 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
12 28 2 12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-28
27 28 0 27-28
27 28 1 27-26,26-25,25-29,29-28
