s t k edges
14 21 0 14-16,16-17,17-7,7-21
14 21 1 14-10,10-27,27-2,2-21
14 21 2 14-10,10-25,25-8,8-21
10 29 0 10-17,17-22,22-1,1-29
10 29 1 10-13,13-28,28-15,15-29
10 29 2 10-13,13-22,22-1,1-29
34 14 0 34-35,35-27,27-10,10-14
34 14 1 34-32,32-33,33-22,22-17,17-16,16-14
34 14 2 34-32,32-33,33-27,27-10,10-14
15 16 0 15-28,28-13,13-16
15 16 1 15-7,7-17,17-16
15 16 2 15-29,29-1,1-22,22-23,23-16
13 0 0 13-27,27-2,2-0
13 0 1 13-22,22-1,1-0
13 0 2 13-28,28-1,1-0
11 16 0 11-16
11 16 1 11-17,17-16
11 16 2 11-13,13-16
26 24 0 26-27,27-13,13-24
26 24 1 26-35,35-27,27-18,18-25,25-24
26 24 2 26-35,35-27,27-13,13-24
0 27 0 0-2,2-27
0 27 1 0-1,1-22,22-27
0 27 2 0-1,1-2,2-27
24 8 0 24-25,25-8
24 8 1 24-13,13-28,28-8
24 8 2 24-23,23-25,25-9,9-8
12 27 0 12-10,10-27
12 27 1 12-11,11-13,13-27
12 27 2 12-11,11-10,10-27
27 21 0 27-2,2-21
27 21 1 27-17,17-7,7-21
27 21 2 27-18,18-20,20-21
1 26 0 1-2,2-27,27-26
1 26 1 1-22,22-27,27-35,35-26
1 26 2 1-22,22-27,27-26
25 5 0 25-8,8-4,4-5
25 5 1 25-28,28-15,15-5
25 5 2 25-8,8-28,28-15,15-5
13 26 0 13-27,27-26
13 26 1 13-22,22-27,27-35,35-26
13 26 2 13-10,10-27,27-26
28 22 0 28-17,17-22
28 22 1 28-13,13-22
28 22 2 28-1,1-22
2 1 0 2-1
2 1 1 2-0,0-1
2 1 2 2-28,28-1
26 2 0 26-27,27-2
26 2 1 26-35,35-27,27-3,3-2
26 2 2 26-35,35-27,27-2
14 33 0 14-10,10-27,27-33
14 33 1 14-16,16-17,17-22,22-33
14 33 2 14-16,16-13,13-27,27-33
29 23 0 29-1,1-22,22-23
29 23 1 29-15,15-28,28-13,13-23
29 23 2 29-1,1-8,8-25,25-23
3 28 0 3-2,2-28
3 28 1 3-27,27-17,17-28
3 28 2 3-27,27-2,2-28
27 11 0 27-17,17-11
27 11 1 27-10,10-11
27 11 2 27-13,13-11
30 4 0 30-7,7-15,15-4
30 4 1 30-31,31-1,1-8,8-4
30 4 2 30-7,7-21,21-8,8-4
4 31 0 4-8,8-1,1-31
4 31 1 4-15,15-7,7-30,30-31
4 31 2 4-15,15-28,28-1,1-31
19 33 0 19-2,2-27,27-33
19 33 1 19-20,20-18,18-27,27-22,22-33
19 33 2 19-20,20-18,18-27,27-33
7 2 0 7-21,21-2
7 2 1 7-6,6-1,1-2
7 2 2 7-15,15-28,28-2
31 1 0 31-1
31 1 1 31-30,30-7,7-6,6-1
31 1 2 31-30,30-7,7-17,17-22,22-1
5 30 0 5-15,15-7,7-30
5 30 1 5-4,4-8,8-1,1-31,31-30
5 30 2 5-4,4-15,15-7,7-30
20 26 0 20-18,18-27,27-26
20 26 1 20-19,19-2,2-27,27-35,35-26
20 26 2 20-19,19-2,2-27,27-26
3 34 0 3-27,27-35,35-34
3 34 1 3-2,2-27,27-33,33-32,32-34
3 34 2 3-2,2-27,27-35,35-34
27 33 0 27-33
27 33 1 27-22,22-33
27 33 2 27-35,35-34,34-32,32-33
16 10 0 16-17,17-10
16 10 1 16-13,13-10
16 10 2 16-14,14-10
6 29 0 6-1,1-29
6 29 1 6-7,7-15,15-29
6 29 2 6-1,1-28,28-15,15-29
21 27 0 21-2,2-27
21 27 1 21-20,20-18,18-27
21 27 2 21-7,7-17,17-27
19 7 0 19-20,20-21,21-7
19 7 1 19-2,2-1,1-6,6-7
19 7 2 19-2,2-21,21-7
8 32 0 8-1,1-22,22-33,33-32
8 32 1 8-28,28-13,13-27,27-35,35-34,34-32
8 32 2 8-21,21-2,2-27,27-33,33-32
7 24 0 7-17,17-22,22-23,23-24
7 24 1 7-21,21-8,8-25,25-24
7 24 2 7-15,15-28,28-13,13-24
22 16 0 22-17,17-16
22 16 1 22-13,13-16
22 16 2 22-23,23-16
20 0 0 20-19,19-2,2-0
20 0 1 20-21,21-2,2-1,1-0
20 0 2 20-21,21-2,2-0
18 16 0 18-25,25-23,23-16
18 16 1 18-27,27-13,13-16
18 16 2 18-20,20-21,21-7,7-17,17-16
16 32 0 16-17,17-22,22-33,33-32
16 32 1 16-13,13-27,27-35,35-34,34-32
16 32 2 16-13,13-27,27-33,33-32
21 5 0 21-8,8-4,4-5
21 5 1 21-7,7-15,15-5
21 5 2 21-8,8-28,28-15,15-5
8 6 0 8-1,1-6
8 6 1 8-21,21-7,7-6
8 6 2 8-28,28-1,1-6
32 3 0 32-33,33-27,27-3
32 3 1 32-34,34-35,35-27,27-2,2-3
32 3 2 32-34,34-35,35-27,27-3
22 10 0 22-17,17-10
22 10 1 22-27,27-10
22 10 2 22-13,13-10
35 14 0 35-27,27-10,10-14
35 14 1 35-26,26-27,27-17,17-16,16-14
35 14 2 35-26,26-27,27-10,10-14
9 7 0 9-8,8-21,21-7
9 7 1 9-28,28-17,17-7
9 7 2 9-25,25-28,28-15,15-7
33 2 0 33-27,27-2
33 2 1 33-22,22-1,1-2
33 2 2 33-32,32-34,34-35,35-27,27-3,3-2
14 28 0 14-16,16-13,13-28
14 28 1 14-10,10-17,17-28
14 28 2 14-16,16-17,17-28
29 32 0 29-1,1-22,22-33,33-32
29 32 1 29-15,15-28,28-13,13-27,27-35,35-34,34-32
29 32 2 29-1,1-2,2-27,27-33,33-32
10 4 0 10-25,25-8,8-4
10 4 1 10-17,17-7,7-15,15-4
10 4 2 10-13,13-28,28-15,15-5,5-4
34 9 0 34-35,35-27,27-18,18-25,25-9
34 9 1 34-32,32-33,33-22,22-13,13-28,28-9
34 9 2 34-35,35-27,27-10,10-25,25-9
15 25 0 15-28,28-25
15 25 1 15-4,4-8,8-25
15 25 2 15-7,7-17,17-10,10-25
11 9 0 11-17,17-28,28-9
11 9 1 11-10,10-25,25-9
11 9 2 11-13,13-28,28-8,8-9
35 20 0 35-27,27-18,18-20
35 20 1 35-26,26-27,27-2,2-19,19-20
35 20 2 35-34,34-32,32-33,33-22,22-1,1-2,2-21,21-20
0 18 0 0-2,2-27,27-18
0 18 1 0-1,1-8,8-25,25-18
0 18 2 0-2,2-28,28-25,25-18
24 15 0 24-13,13-28,28-15
24 15 1 24-25,25-8,8-4,4-15
24 15 2 24-23,23-22,22-1,1-29,29-15
14 6 0 14-16,16-17,17-7,7-6
14 6 1 14-10,10-17,17-22,22-1,1-6
14 6 2 14-10,10-17,17-7,7-6
12 18 0 12-10,10-25,25-18
12 18 1 12-11,11-13,13-27,27-18
12 18 2 12-10,10-27,27-18
1 19 0 1-2,2-19
1 19 1 1-8,8-21,21-20,20-19
1 19 2 1-0,0-2,2-19
25 14 0 25-10,10-14
25 14 1 25-23,23-16,16-14
25 14 2 25-13,13-16,16-14
15 7 0 15-7
15 7 1 15-28,28-17,17-7
15 7 2 15-29,29-1,1-6,6-7
13 19 0 13-27,27-2,2-19
13 19 1 13-25,25-18,18-20,20-19
13 19 2 13-28,28-2,2-19
2 24 0 2-27,27-13,13-24
2 24 1 2-28,28-25,25-24
2 24 2 2-1,1-22,22-23,23-24
26 13 0 26-27,27-13
26 13 1 26-35,35-27,27-22,22-13
26 13 2 26-35,35-27,27-13
0 8 0 0-1,1-8
0 8 1 0-2,2-28,28-8
0 8 2 0-2,2-1,1-8
29 16 0 29-1,1-22,22-23,23-16
29 16 1 29-15,15-7,7-17,17-16
29 16 2 29-1,1-22,22-17,17-16
3 5 0 3-2,2-28,28-15,15-5
3 5 1 3-27,27-18,18-25,25-8,8-4,4-5
3 5 2 3-27,27-2,2-28,28-15,15-5
27 0 0 27-2,2-0
27 0 1 27-22,22-1,1-0
27 0 2 27-2,2-1,1-0
30 15 0 30-7,7-15
30 15 1 30-31,31-1,1-29,29-15
30 15 2 30-31,31-1,1-28,28-15
4 6 0 4-8,8-1,1-6
4 6 1 4-15,15-7,7-6
4 6 2 4-8,8-28,28-1,1-6
28 11 0 28-17,17-11
28 11 1 28-13,13-11
28 11 2 28-25,25-10,10-11
31 14 0 31-1,1-2,2-27,27-10,10-14
31 14 1 31-30,30-7,7-17,17-16,16-14
31 14 2 31-30,30-7,7-17,17-10,10-14
5 7 0 5-15,15-7
5 7 1 5-4,4-8,8-21,21-7
5 7 2 5-4,4-15,15-7
20 33 0 20-18,18-27,27-33
20 33 1 20-19,19-2,2-1,1-22,22-33
20 33 2 20-21,21-2,2-27,27-35,35-34,34-32,32-33
16 1 0 16-17,17-22,22-1
16 1 1 16-13,13-28,28-1
16 1 2 16-23,23-25,25-8,8-1
6 20 0 6-7,7-21,21-20
6 20 1 6-1,1-2,2-19,19-20
6 20 2 6-1,1-8,8-21,21-20
29 11 0 29-1,1-28,28-17,17-11
29 11 1 29-15,15-28,28-13,13-11
29 11 2 29-15,15-7,7-17,17-11
19 12 0 19-2,2-27,27-10,10-12
19 12 1 19-20,20-18,18-25,25-13,13-11,11-12
19 12 2 19-20,20-18,18-25,25-10,10-12
18 33 0 18-27,27-33
18 33 1 18-25,25-23,23-22,22-33
18 33 2 18-20,20-21,21-2,2-27,27-35,35-34,34-32,32-33
17 12 0 17-10,10-12
17 12 1 17-11,11-12
17 12 2 17-10,10-11,11-12
7 17 0 7-17
7 17 1 7-15,15-28,28-17
7 17 2 7-6,6-1,1-22,22-17
31 20 0 31-1,1-2,2-19,19-20
31 20 1 31-30,30-7,7-21,21-20
31 20 2 31-1,1-8,8-21,21-20
5 33 0 5-4,4-8,8-1,1-22,22-33
5 33 1 5-15,15-28,28-13,13-27,27-33
5 33 2 5-15,15-28,28-1,1-22,22-33
20 15 0 20-21,21-7,7-15
20 15 1 20-19,19-2,2-28,28-15
20 15 2 20-18,18-25,25-8,8-4,4-15
18 11 0 18-25,25-13,13-11
18 11 1 18-27,27-10,10-11
18 11 2 18-20,20-21,21-7,7-17,17-11
23 18 0 23-25,25-18
23 18 1 23-22,22-27,27-18
23 18 2 23-24,24-25,25-8,8-21,21-20,20-18
24 2 0 24-25,25-28,28-2
24 2 1 24-13,13-27,27-2
24 2 2 24-23,23-22,22-1,1-2
21 14 0 21-8,8-25,25-10,10-14
21 14 1 21-7,7-17,17-16,16-14
21 14 2 21-2,2-27,27-10,10-14
8 13 0 8-25,25-13
8 13 1 8-28,28-13
8 13 2 8-1,1-22,22-13
32 26 0 32-33,33-27,27-26
32 26 1 32-34,34-35,35-26
32 26 2 32-33,33-22,22-27,27-26
22 13 0 22-13
22 13 1 22-27,27-13
22 13 2 22-23,23-13
30 23 0 30-7,7-17,17-16,16-23
30 23 1 30-31,31-1,1-22,22-23
30 23 2 30-7,7-17,17-22,22-23
9 8 0 9-8
9 8 1 9-28,28-8
9 8 2 9-25,25-8
33 27 0 33-27
33 27 1 33-22,22-27
33 27 2 33-32,32-34,34-35,35-27
23 8 0 23-25,25-8
23 8 1 23-13,13-28,28-8
23 8 2 23-22,22-1,1-8
10 15 0 10-17,17-7,7-15
10 15 1 10-13,13-28,28-15
10 15 2 10-25,25-8,8-4,4-15
34 0 0 34-35,35-27,27-2,2-0
34 0 1 34-32,32-33,33-22,22-1,1-0
34 0 2 34-32,32-33,33-27,27-2,2-0
8 19 0 8-28,28-2,2-19
8 19 1 8-21,21-20,20-19
8 19 2 8-1,1-2,2-19
28 35 0 28-17,17-27,27-35
28 35 1 28-13,13-27,27-26,26-35
28 35 2 28-1,1-22,22-33,33-32,32-34,34-35
11 14 0 11-16,16-14
11 14 1 11-10,10-14
11 14 2 11-17,17-16,16-14
35 29 0 35-27,27-2,2-1,1-29
35 29 1 35-26,26-27,27-17,17-28,28-15,15-29
35 29 2 35-27,27-22,22-1,1-29
9 18 0 9-25,25-18
9 18 1 9-8,8-21,21-20,20-18
9 18 2 9-28,28-17,17-27,27-18
24 22 0 24-13,13-22
24 22 1 24-23,23-22
24 22 2 24-25,25-28,28-17,17-22
14 9 0 14-10,10-25,25-9
14 9 1 14-16,16-17,17-28,28-9
14 9 2 14-16,16-13,13-25,25-9
12 9 0 12-10,10-25,25-9
12 9 1 12-11,11-13,13-28,28-9
12 9 2 12-11,11-10,10-25,25-9
1 20 0 1-8,8-21,21-20
1 20 1 1-2,2-19,19-20
1 20 2 1-28,28-25,25-18,18-20
25 23 0 25-23
25 23 1 25-24,24-23
25 23 2 25-13,13-23
15 12 0 15-28,28-13,13-11,11-12
15 12 1 15-7,7-17,17-10,10-12
15 12 2 15-28,28-13,13-10,10-12
13 12 0 13-10,10-12
13 12 1 13-11,11-12
13 12 2 13-10,10-11,11-12
2 19 0 2-19
2 19 1 2-21,21-20,20-19
2 19 2 2-27,27-18,18-20,20-19
26 20 0 26-27,27-18,18-20
26 20 1 26-35,35-27,27-2,2-21,21-20
26 20 2 26-35,35-27,27-18,18-20
0 15 0 0-1,1-29,29-15
0 15 1 0-2,2-28,28-15
0 15 2 0-1,1-28,28-15
23 35 0 23-13,13-27,27-35
23 35 1 23-25,25-10,10-27,27-26,26-35
23 35 2 23-22,22-33,33-32,32-34,34-35
3 10 0 3-27,27-10
3 10 1 3-2,2-28,28-13,13-10
3 10 2 3-2,2-27,27-10
27 25 0 27-18,18-25
27 25 1 27-10,10-25
27 25 2 27-13,13-25
1 14 0 1-28,28-17,17-10,10-14
1 14 1 1-22,22-23,23-16,16-14
1 14 2 1-22,22-17,17-16,16-14
4 13 0 4-8,8-25,25-13
4 13 1 4-15,15-28,28-13
4 13 2 4-5,5-15,15-7,7-17,17-10,10-13
28 2 0 28-2
28 2 1 28-1,1-2
28 2 2 28-17,17-27,27-2
2 13 0 2-27,27-13
2 13 1 2-28,28-13
2 13 2 2-1,1-22,22-13
24 34 0 24-13,13-27,27-35,35-34
24 34 1 24-23,23-22,22-33,33-32,32-34
24 34 2 24-13,13-22,22-33,33-32,32-34
5 0 0 5-4,4-8,8-1,1-0
5 0 1 5-15,15-28,28-2,2-0
5 0 2 5-15,15-28,28-1,1-0
29 3 0 29-1,1-2,2-3
29 3 1 29-15,15-28,28-13,13-27,27-3
29 3 2 29-15,15-28,28-2,2-3
3 16 0 3-27,27-17,17-16
3 16 1 3-2,2-28,28-13,13-16
3 16 2 3-27,27-13,13-16
29 34 0 29-1,1-22,22-33,33-32,32-34
29 34 1 29-15,15-28,28-13,13-27,27-35,35-34
29 34 2 29-1,1-2,2-27,27-35,35-34
1 32 0 1-22,22-33,33-32
1 32 1 1-2,2-27,27-35,35-34,34-32
1 32 2 1-2,2-27,27-33,33-32
25 35 0 25-10,10-27,27-35
25 35 1 25-18,18-27,27-26,26-35
25 35 2 25-23,23-22,22-33,33-32,32-34,34-35
6 15 0 6-7,7-15
6 15 1 6-1,1-29,29-15
6 15 2 6-1,1-28,28-15
30 24 0 30-7,7-15,15-28,28-13,13-24
30 24 1 30-31,31-1,1-22,22-23,23-24
30 24 2 30-7,7-17,17-10,10-25,25-24
19 21 0 19-2,2-21
19 21 1 19-20,20-21
19 21 2 19-2,2-1,1-8,8-21
17 5 0 17-7,7-15,15-5
17 5 1 17-28,28-8,8-4,4-5
17 5 2 17-28,28-15,15-5
7 14 0 7-17,17-10,10-14
7 14 1 7-15,15-28,28-13,13-16,16-14
7 14 2 7-17,17-16,16-14
22 34 0 22-33,33-32,32-34
22 34 1 22-27,27-35,35-34
22 34 2 22-33,33-27,27-35,35-34
20 22 0 20-18,18-27,27-22
20 22 1 20-19,19-2,2-1,1-22
20 22 2 20-21,21-7,7-17,17-22
18 2 0 18-27,27-2
18 2 1 18-25,25-28,28-2
18 2 2 18-20,20-21,21-2
16 30 0 16-17,17-7,7-30
16 30 1 16-13,13-22,22-1,1-31,31-30
16 30 2 16-11,11-17,17-7,7-30
6 33 0 6-1,1-22,22-33
6 33 1 6-7,7-17,17-27,27-33
6 33 2 6-1,1-2,2-27,27-33
21 23 0 21-8,8-25,25-23
21 23 1 21-2,2-1,1-22,22-23
21 23 2 21-7,7-17,17-16,16-23
34 33 0 34-32,32-33
34 33 1 34-35,35-27,27-33
34 33 2 34-35,35-26,26-27,27-33
17 31 0 17-22,22-1,1-31
17 31 1 17-7,7-30,30-31
17 31 2 17-28,28-1,1-31
32 17 0 32-33,33-22,22-17
32 17 1 32-34,34-35,35-27,27-17
32 17 2 32-33,33-27,27-17
22 4 0 22-1,1-8,8-4
22 4 1 22-17,17-7,7-15,15-4
22 4 2 22-13,13-28,28-15,15-5,5-4
11 33 0 11-17,17-22,22-33
11 33 1 11-10,10-27,27-33
11 33 2 11-13,13-27,27-35,35-34,34-32,32-33
18 28 0 18-25,25-28
18 28 1 18-27,27-2,2-28
18 28 2 18-20,20-21,21-8,8-28
33 28 0 33-27,27-2,2-28
33 28 1 33-22,22-13,13-28
33 28 2 33-32,32-34,34-35,35-27,27-17,17-28
23 1 0 23-22,22-1
23 1 1 23-25,25-8,8-1
23 1 2 23-13,13-28,28-1
30 33 0 30-7,7-17,17-27,27-33
30 33 1 30-31,31-1,1-22,22-33
30 33 2 30-7,7-17,17-22,22-33
34 27 0 34-35,35-27
34 27 1 34-32,32-33,33-27
34 27 2 34-35,35-26,26-27
8 26 0 8-28,28-13,13-27,27-26
8 26 1 8-21,21-2,2-27,27-35,35-26
8 26 2 8-1,1-2,2-27,27-26
11 7 0 11-17,17-7
11 7 1 11-13,13-28,28-15,15-7
11 7 2 11-10,10-25,25-8,8-21,21-7
35 2 0 35-27,27-2
35 2 1 35-26,26-27,27-3,3-2
35 2 2 35-34,34-32,32-33,33-22,22-1,1-2
9 27 0 9-25,25-18,18-27
9 27 1 9-28,28-17,17-27
9 27 2 9-8,8-28,28-13,13-27
24 29 0 24-25,25-28,28-1,1-29
24 29 1 24-13,13-28,28-15,15-29
24 29 2 24-25,25-8,8-1,1-29
14 16 0 14-16
14 16 1 14-10,10-11,11-16
14 16 2 14-10,10-17,17-16
12 0 0 12-10,10-27,27-2,2-0
12 0 1 12-11,11-13,13-28,28-1,1-0
12 0 2 12-11,11-17,17-22,22-1,1-0
10 16 0 10-17,17-16
10 16 1 10-13,13-16
10 16 2 10-14,14-16
25 24 0 25-24
25 24 1 25-13,13-24
25 24 2 25-23,23-24
15 21 0 15-7,7-21
15 21 1 15-4,4-8,8-21
15 21 2 15-28,28-2,2-21
13 5 0 13-28,28-15,15-5
13 5 1 13-25,25-8,8-4,4-5
13 5 2 13-28,28-8,8-4,4-5
11 29 0 11-17,17-7,7-15,15-29
11 29 1 11-13,13-28,28-1,1-29
11 29 2 11-13,13-22,22-1,1-29
26 31 0 26-27,27-2,2-1,1-31
26 31 1 26-35,35-27,27-17,17-7,7-30,30-31
26 31 2 26-27,27-22,22-1,1-31
0 6 0 0-1,1-6
0 6 1 0-2,2-21,21-7,7-6
0 6 2 0-2,2-1,1-6
24 3 0 24-13,13-27,27-3
24 3 1 24-25,25-28,28-2,2-3
24 3 2 24-13,13-28,28-2,2-3
12 30 0 12-11,11-17,17-7,7-30
12 30 1 12-10,10-25,25-8,8-1,1-31,31-30
12 30 2 12-10,10-17,17-7,7-30
27 30 0 27-17,17-7,7-30
27 30 1 27-2,2-1,1-31,31-30
27 30 2 27-10,10-17,17-7,7-30
1 7 0 1-6,6-7
1 7 1 1-28,28-15,15-7
1 7 2 1-31,31-30,30-7
25 2 0 25-28,28-2
25 2 1 25-8,8-21,21-2
25 2 2 25-10,10-27,27-2
13 31 0 13-22,22-1,1-31
13 31 1 13-16,16-17,17-7,7-30,30-31
13 31 2 13-28,28-1,1-31
28 25 0 28-25
28 25 1 28-8,8-25
28 25 2 28-9,9-25
2 4 0 2-1,1-8,8-4
2 4 1 2-28,28-15,15-4
2 4 2 2-21,21-7,7-15,15-5,5-4
5 9 0 5-4,4-8,8-9
5 9 1 5-15,15-28,28-9
5 9 2 5-4,4-15,15-28,28-9
29 28 0 29-1,1-28
29 28 1 29-15,15-28
29 28 2 29-1,1-2,2-28
3 25 0 3-2,2-28,28-25
3 25 1 3-27,27-18,18-25
3 25 2 3-27,27-10,10-25
30 3 0 30-7,7-17,17-27,27-3
30 3 1 30-31,31-1,1-2,2-3
30 3 2 30-7,7-21,21-2,2-3
4 18 0 4-8,8-25,25-18
4 18 1 4-15,15-28,28-13,13-27,27-18
4 18 2 4-5,5-15,15-7,7-21,21-20,20-18
19 26 0 19-2,2-27,27-26
19 26 1 19-20,20-18,18-27,27-35,35-26
19 26 2 19-20,20-18,18-27,27-26
26 35 0 26-35
26 35 1 26-27,27-35
26 35 2 26-27,27-33,33-32,32-34,34-35
31 26 0 31-1,1-2,2-27,27-26
31 26 1 31-30,30-7,7-17,17-27,27-35,35-26
31 26 2 31-1,1-22,22-27,27-26
5 19 0 5-15,15-28,28-2,2-19
5 19 1 5-4,4-8,8-21,21-20,20-19
5 19 2 5-4,4-8,8-1,1-2,2-19
20 29 0 20-19,19-2,2-1,1-29
20 29 1 20-21,21-7,7-15,15-29
20 29 2 20-21,21-2,2-1,1-29
16 21 0 16-17,17-7,7-21
16 21 1 16-13,13-27,27-2,2-21
16 21 2 16-23,23-25,25-8,8-21
6 24 0 6-1,1-22,22-23,23-24
6 24 1 6-7,7-15,15-28,28-13,13-24
6 24 2 6-1,1-8,8-25,25-24
21 16 0 21-7,7-17,17-16
21 16 1 21-8,8-25,25-23,23-16
21 16 2 21-2,2-28,28-13,13-16
19 0 0 19-2,2-0
19 0 1 19-20,20-21,21-2,2-1,1-0
19 0 2 19-2,2-1,1-0
18 35 0 18-27,27-35
18 35 1 18-25,25-13,13-27,27-26,26-35
18 35 2 18-20,20-21,21-2,2-27,27-33,33-32,32-34,34-35
17 16 0 17-16
17 16 1 17-11,11-16
17 16 2 17-22,22-13,13-16
7 29 0 7-15,15-29
7 29 1 7-6,6-1,1-29
7 29 2 7-15,15-28,28-1,1-29
22 31 0 22-1,1-31
22 31 1 22-17,17-7,7-30,30-31
22 31 2 22-13,13-28,28-1,1-31
18 23 0 18-25,25-23
18 23 1 18-27,27-13,13-23
18 23 2 18-20,20-21,21-2,2-1,1-22,22-23
33 21 0 33-27,27-2,2-21
33 21 1 33-22,22-1,1-8,8-21
33 21 2 33-32,32-34,34-35,35-27,27-18,18-20,20-21
23 30 0 23-16,16-17,17-7,7-30
23 30 1 23-22,22-1,1-31,31-30
23 30 2 23-22,22-17,17-7,7-30
12 33 0 12-10,10-27,27-33
12 33 1 12-11,11-17,17-22,22-33
12 33 2 12-11,11-10,10-27,27-33
34 18 0 34-35,35-27,27-18
34 18 1 34-32,32-33,33-22,22-13,13-25,25-18
34 18 2 34-32,32-33,33-27,27-18
8 1 0 8-1
8 1 1 8-28,28-1
8 1 2 8-21,21-2,2-1
32 14 0 32-33,33-27,27-10,10-14
32 14 1 32-34,34-35,35-27,27-17,17-16,16-14
32 14 2 32-34,34-35,35-27,27-10,10-14
29 8 0 29-1,1-8
29 8 1 29-15,15-4,4-8
29 8 2 29-1,1-28,28-8
30 17 0 30-7,7-17
30 17 1 30-31,31-1,1-28,28-17
30 17 2 30-31,31-1,1-22,22-17
9 28 0 9-28
9 28 1 9-8,8-28
9 28 2 9-25,25-28
33 15 0 33-27,27-2,2-28,28-15
33 15 1 33-22,22-1,1-29,29-15
33 15 2 33-32,32-34,34-35,35-27,27-17,17-7,7-15
14 27 0 14-10,10-27
14 27 1 14-16,16-17,17-27
14 27 2 14-16,16-13,13-27
10 27 0 10-27
10 27 1 10-17,17-27
10 27 2 10-13,13-27
34 12 0 34-35,35-27,27-10,10-12
34 12 1 34-32,32-33,33-22,22-13,13-11,11-12
34 12 2 34-32,32-33,33-27,27-10,10-12
15 18 0 15-28,28-25,25-18
15 18 1 15-7,7-21,21-20,20-18
15 18 2 15-29,29-1,1-2,2-27,27-18
28 33 0 28-17,17-22,22-33
28 33 1 28-2,2-27,27-33
28 33 2 28-13,13-27,27-35,35-34,34-32,32-33
11 18 0 11-10,10-25,25-18
11 18 1 11-13,13-27,27-18
11 18 2 11-17,17-7,7-21,21-20,20-18
35 17 0 35-27,27-17
35 17 1 35-26,26-27,27-10,10-17
35 17 2 35-34,34-32,32-33,33-22,22-17
0 29 0 0-1,1-29
0 29 1 0-2,2-28,28-15,15-29
0 29 2 0-2,2-1,1-29
24 10 0 24-25,25-10
24 10 1 24-13,13-10
24 10 2 24-23,23-22,22-27,27-10
12 21 0 12-10,10-25,25-8,8-21
12 21 1 12-11,11-17,17-7,7-21
12 21 2 12-10,10-27,27-2,2-21
27 23 0 27-13,13-23
27 23 1 27-22,22-23
27 23 2 27-17,17-16,16-23
1 24 0 1-8,8-25,25-24
1 24 1 1-28,28-13,13-24
1 24 2 1-22,22-23,23-24
25 11 0 25-10,10-11
25 11 1 25-13,13-11
25 11 2 25-28,28-17,17-11
13 24 0 13-24
13 24 1 13-25,25-24
13 24 2 13-23,23-24
28 16 0 28-17,17-16
28 16 1 28-13,13-16
28 16 2 28-25,25-23,23-16
2 31 0 2-1,1-31
2 31 1 2-21,21-7,7-30,30-31
2 31 2 2-0,0-1,1-31
26 0 0 26-27,27-2,2-0
26 0 1 26-35,35-27,27-22,22-1,1-0
26 0 2 26-35,35-27,27-2,2-0
23 33 0 23-22,22-33
23 33 1 23-13,13-27,27-33
23 33 2 23-25,25-10,10-27,27-35,35-34,34-32,32-33
29 21 0 29-1,1-8,8-21
29 21 1 29-15,15-7,7-21
29 21 2 29-1,1-2,2-21
3 30 0 3-2,2-1,1-31,31-30
3 30 1 3-27,27-17,17-7,7-30
3 30 2 3-2,2-21,21-7,7-30
27 13 0 27-13
27 13 1 27-10,10-13
27 13 2 27-22,22-13
30 10 0 30-7,7-17,17-10
30 10 1 30-31,31-1,1-2,2-27,27-10
30 10 2 30-7,7-17,17-11,11-10
4 25 0 4-8,8-25
4 25 1 4-15,15-28,28-25
4 25 2 4-5,5-15,15-7,7-17,17-10,10-25
19 35 0 19-2,2-27,27-35
19 35 1 19-20,20-18,18-27,27-26,26-35
19 35 2 19-20,20-18,18-27,27-35
31 3 0 31-1,1-2,2-3
31 3 1 31-30,30-7,7-17,17-27,27-3
31 3 2 31-1,1-0,0-2,2-3
5 28 0 5-15,15-28
5 28 1 5-4,4-8,8-28
5 28 2 5-4,4-15,15-28
29 15 0 29-15
29 15 1 29-1,1-28,28-15
29 15 2 29-1,1-2,2-28,28-15
27 35 0 27-35
27 35 1 27-26,26-35
27 35 2 27-33,33-32,32-34,34-35
16 12 0 16-11,11-12
16 12 1 16-14,14-10,10-12
16 12 2 16-13,13-10,10-12
6 19 0 6-1,1-2,2-19
6 19 1 6-7,7-21,21-20,20-19
6 19 2 6-7,7-21,21-2,2-19
21 25 0 21-8,8-25
21 25 1 21-2,2-28,28-25
21 25 2 21-20,20-18,18-25
19 9 0 19-2,2-28,28-9
19 9 1 19-20,20-21,21-8,8-9
19 9 2 19-20,20-18,18-25,25-9
8 34 0 8-1,1-22,22-33,33-32,32-34
8 34 1 8-28,28-13,13-27,27-35,35-34
8 34 2 8-1,1-2,2-27,27-35,35-34
7 26 0 7-17,17-27,27-26
7 26 1 7-21,21-2,2-27,27-35,35-26
7 26 2 7-21,21-2,2-27,27-26
20 2 0 20-19,19-2
20 2 1 20-21,21-2
20 2 2 20-18,18-27,27-2
9 35 0 9-25,25-18,18-27,27-35
9 35 1 9-28,28-17,17-27,27-26,26-35
9 35 2 9-8,8-1,1-22,22-33,33-32,32-34,34-35
16 34 0 16-17,17-27,27-35,35-34
16 34 1 16-13,13-22,22-33,33-32,32-34
16 34 2 16-13,13-27,27-35,35-34
21 3 0 21-2,2-3
21 3 1 21-20,20-18,18-27,27-3
21 3 2 21-2,2-27,27-3
17 35 0 17-27,27-35
17 35 1 17-10,10-27,27-26,26-35
